date,launch_location,Status Mission,launch_status,time,temperature_2m,relative_humidity_2m,precipitation,windspeed_10m,windgusts_10m,winddirection_10m,cloudcover,pressure_msl
2020-07-30,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-30T13:00,1.8394469678223364,-0.6534322580486411,-0.1916224121426942,-1.5926556207684541,-0.7144276137785904,-0.3313528382656535,0.5542427870252208,0.2645012966330354
2020-07-30,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-30T14:00,1.7943418074260893,-0.2631993358462028,-0.1916224121426942,-0.9931233192739787,-0.036518663841033736,-0.6096467072509608,-0.8304137194506271,0.07546197311008819
2020-07-30,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-30T15:00,1.6139211658411003,0.12703358635623543,2.027459693223054,-0.4858267564709607,0.41194417996381116,-0.558110805587015,0.17414100093381157,-0.019057688651385407
2020-07-30,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-30T16:00,1.5913685856429765,-0.2631993358462028,-0.1916224121426942,-0.6088077413929045,0.15120996844936627,-0.3313528382656535,-0.5317623160930913,-0.18446709673398434
2020-07-30,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-30T17:00,1.5462634252467296,-0.1851527514057152,-0.1916224121426942,-0.7471613494300909,-0.10952424306507859,-0.47565336292470173,-0.721813209138796,-0.2553568430550828
2020-07-30,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-30T18:00,1.4786056846523585,0.048987001915747785,-0.1916224121426942,-0.45508151024047483,-0.1825298222891231,-0.41381028092796673,-0.721813209138796,-0.3026166739358331
2020-07-30,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-30T19:00,1.3883953638598645,0.12703358635623543,-0.1916224121426942,-0.6088077413929045,-0.15124171690738963,-0.30043129726728596,-0.7761134642947115,-0.2553568430550828
2020-07-30,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-30T20:00,1.3432902034636174,0.3611733396776984,-0.1916224121426942,-0.40896364089474585,-0.484981507645879,-0.053058969280346126,-0.6946630815608381,-0.08994743497251076
2020-07-30,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-30T21:00,1.1854221420767523,0.673359677439649,0.03028579839388062,-0.9931233192739787,-0.4119759284218345,-0.07367332994592445,-0.3688615506253445,-0.019057688651385407
2020-07-30,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-30T22:00,1.0275540806898864,0.9855460152015997,0.03028579839388062,-1.4235567665007816,-1.1628904575834356,0.596293391685371,-0.09736027484576647,0.12272180399083843
2020-07-30,"SLC-41, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-30T23:00,0.8245808589067745,1.2977323529635503,-0.1916224121426942,-1.0084959423892215,-1.089884878359391,1.307488834647823,-1.0204646124963317,0.19361155031193691
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T00:00,1.0050015004917634,0.5953130929991614,-0.1916224121426942,-0.5780624951624184,-0.5997045607122349,-0.6817969695804849,-0.7489633367167537,0.05183205766971308
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T01:00,1.0050015004917634,0.673359677439649,-0.1916224121426942,-0.3935910177795029,-0.44326403380356794,-0.4859605432574909,-0.9390142297624584,-0.06631751953213563
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T02:00,0.9824489202936395,0.673359677439649,-0.1916224121426942,-0.40896364089474585,-0.2972528753554786,-0.34166001859844264,-0.7761134642947115,-0.13720726585323412
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T03:00,0.8922385995011454,0.8294528463206243,-0.1916224121426942,-0.8855149574672777,-0.44326403380356794,-0.24889539560334017,-1.0476147400742897,-0.3026166739358331
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T04:00,0.8245808589067745,0.907499430761112,-0.1916224121426942,-1.0238685655044646,-0.9751618252930354,-0.20766667427218352,-1.0476147400742897,-0.4207662511376818
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T05:00,0.6892653777180325,1.141639184082575,-0.1916224121426942,-1.3159484046940808,-1.1628904575834356,-0.24889539560334017,-1.2105155055420365,-0.4680260820184052
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T06:00,0.6667127975199094,1.141639184082575,-0.1916224121426942,-1.3466936509245666,-1.5383477221642363,-0.27981693660170764,-1.1562152503861207,-0.4443961665780569
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T07:00,0.6892653777180325,1.141639184082575,-0.1916224121426942,-1.3928115202702958,-1.6113533013882808,-0.30043129726728596,-1.2105155055420365,-0.27898675849545795
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T08:00,1.1177644014823813,0.8294528463206243,0.03028579839388062,-1.8693628368428277,-1.194178562965169,-1.6094431995315093,-0.9118641021845005,-0.113577350412859
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T09:00,1.4335005242561114,0.048987001915747785,0.03028579839388062,-1.3159484046940808,-1.1211729837411246,-0.7642544122427982,-0.9933144849183739,0.05183205766971308
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T10:00,1.5462634252467296,-0.41929250472717816,0.03028579839388062,-0.6088077413929045,-0.15124171690738963,-0.6405682482493282,-0.7761134642947115,0.09909188855046332
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T11:00,1.6139211658411003,-0.4973390891676658,-0.1916224121426942,-0.45508151024047483,0.1199218630676332,-0.6714897892476958,-0.7761134642947115,0.1699816348715618
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T12:00,1.3658427836617406,-0.10710616696522753,0.25219400893045546,0.1444507912540009,0.683107759938834,-0.6096467072509608,0.06554049062198035,0.21724146575231204
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T13:00,1.2981850430673703,0.048987001915747785,0.47410221946703024,-1.0853590579654364,0.7561133391628785,-0.815790313906744,-0.2059607851575977,0.12272180399083843
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T14:00,1.3883953638598645,0.048987001915747785,0.25219400893045546,-0.23986478662707325,0.38065607458207806,-0.8570190352379007,-0.6946630815608381,-0.08994743497251076
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T15:00,1.4786056846523585,-0.02905958252473987,-0.1916224121426942,0.4519032535588605,1.0168475506773238,-0.753947231910009,-0.9118641021845005,-0.23172692761470773
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T16:00,1.4786056846523585,-0.10710616696522753,-0.1916224121426942,0.7901009620942057,1.3923048152581237,-0.6611826089149065,-1.0204646124963317,-0.3262465893762082
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T17:00,1.3432902034636174,0.048987001915747785,0.25219400893045546,1.02069030882285,1.5800334475485245,-0.5684179859198042,-0.45031193335921793,-0.4207662511376818
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T18:00,1.2756324628692464,0.12703358635623543,0.03028579839388062,0.6517473540570187,1.6217509213908354,-0.5478036252542259,-0.5046121885151336,-0.49165599745878025
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T19:00,1.1854221420767523,0.20508017079672308,-0.1916224121426942,0.49802112290458894,1.0898531299013678,-0.47565336292470173,-0.9661643573404162,-0.5152859128991554
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T20:00,1.1628695618786284,0.3611733396776984,-0.1916224121426942,-0.055393309244157495,0.7561133391628785,-0.32104565793286427,-1.0747648676522474,-0.3262465893762082
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T21:00,1.0952118212842574,0.43921992411818606,-0.1916224121426942,-0.4858267564709607,0.0051988100012772985,-0.25920257593612933,-0.6132126988269647,-0.2553568430550828
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T22:00,1.0050015004917634,0.5953130929991614,-0.1916224121426942,-1.0084959423892215,-0.5266989814881904,-0.30043129726728596,-0.9933144849183739,-0.16083718129360924
2020-07-20,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-07-20T23:00,0.9147911796992685,0.7514062618801367,-0.1916224121426942,-1.3159484046940808,-1.1211729837411246,-0.47565336292470173,-1.1833653779640785,0.00457222678898971
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T00:00,1.1403169816805045,-0.2631993358462028,-0.1916224121426942,-0.5934351182776613,-0.5266989814881904,0.8230513590067325,0.038390363044022546,-0.37350642025693154
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T01:00,1.0952118212842574,-0.3412459202866905,-0.1916224121426942,-0.5165720027014464,-0.5997045607122349,0.9158159820018349,-0.586062571249007,-0.34987650481655647
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T02:00,1.0050015004917634,-0.2631993358462028,-0.1916224121426942,-0.6241803645081474,-0.5579870868699235,0.9055088016690458,-0.6403628264049225,-0.4443961665780569
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T03:00,0.8922385995011454,0.12703358635623543,-0.1916224121426942,-0.7010434800843622,-0.6727101399362794,0.9158159820018349,-0.9933144849183739,-0.5861756592202538
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T04:00,0.8020282787086505,0.5953130929991614,-0.1916224121426942,-0.8086518418910629,-0.7457157191603239,1.0704236869936723,-0.3960116782033023,-0.6570654055413793
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T05:00,0.6892653777180325,0.9855460152015997,-0.1916224121426942,-0.8547697112367919,-0.9021562460689908,1.1838026706543532,-0.09736027484576647,-0.609805574660629
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T06:00,0.6216076371236623,1.2977323529635503,-0.1916224121426942,-1.0238685655044646,-0.9334443514507242,1.1941098509871422,0.3641918939795162,-0.5389158283395306
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T07:00,0.6441602173217855,1.375778937404038,-0.1916224121426942,-0.9777506961587354,-1.089884878359391,1.0910380476592507,0.6085430421811364,-0.4680260820184052
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T08:00,1.0275540806898864,1.0635925996420872,-0.1916224121426942,-0.731788726314848,-0.484981507645879,1.1941098509871422,-0.3417114230473867,-0.3262465893762082
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T09:00,1.2981850430673703,0.673359677439649,-0.1916224121426942,-0.4858267564709607,-0.15124171690738963,1.235338572318299,-0.45031193335921793,-0.2553568430550828
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T10:00,1.5913685856429765,-0.02905958252473987,-0.1916224121426942,-0.37821839466426,0.1929274422916777,1.235338572318299,-1.1019149952302052,-0.23172692761470773
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T11:00,1.8394469678223364,-0.7314788424891288,-0.1916224121426942,-0.5165720027014464,0.33893860073976667,1.1631883099887748,-0.8304137194506271,-0.20809701217435947
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T12:00,2.0424201896054486,-1.1997583491320547,-0.1916224121426942,-0.4858267564709607,0.41194417996381116,1.0704236869936723,-0.9933144849183739,-0.2553568430550828
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T13:00,2.2228408311904384,-1.6680378557749806,-0.1916224121426942,-0.4858267564709607,0.41194417996381116,0.9467375230002024,-0.9390142297624584,-0.37350642025693154
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T14:00,2.3807088925773026,-1.9802241935369311,-0.1916224121426942,-0.5165720027014464,0.3076504953580332,0.9158159820018349,-0.8847139746065428,-0.5389158283395306
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T15:00,2.4258140529735503,-2.0582707779774188,-0.1916224121426942,-0.6856708569691193,0.2659330215157222,0.987966244331359,-0.8304137194506271,-0.7279551518624777
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T16:00,2.4258140529735503,-2.0582707779774188,-0.1916224121426942,-1.1314769273111653,0.1199218630676332,0.7509010966772084,-0.721813209138796,-0.8933645599450767
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T17:00,2.2904985717848083,-1.6680378557749806,-0.1916224121426942,-0.8086518418910629,-0.10952424306507859,-0.07367332994592445,-0.04306001968985086,-1.0115141371469254
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T18:00,1.8619995480204603,-0.5753856736081534,-0.1916224121426942,-0.7471613494300909,0.683107759938834,0.08093437504591296,0.6356931697590942,-0.8933645599450767
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T19:00,1.4560531044542353,-0.2631993358462028,0.6960104300036052,-0.9931233192739787,-0.15124171690738963,1.5960898839659194,0.662843297337052,-0.7279551518624777
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T20:00,1.5913685856429765,-0.3412459202866905,0.03028579839388062,-1.5926556207684541,-0.8604387722266797,1.0395021459953049,0.5542427870252208,-0.798844898183603
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T21:00,1.1403169816805045,0.12703358635623543,1.8055514826864794,-0.7164161031996051,-0.5997045607122349,1.5960898839659194,0.20129112851176936,-0.609805574660629
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T22:00,1.0050015004917634,0.3611733396776984,0.03028579839388062,-1.5619103745379683,-0.8604387722266797,1.235338572318299,0.22844125608972718,-0.6334354901010041
2020-06-30,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-30T23:00,0.8471334391048984,0.7514062618801367,-0.1916224121426942,-1.4081841433855387,-1.7260763544546367,0.9776590639985699,-0.3417114230473867,-0.609805574660629
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T00:00,0.5539498965292914,0.048987001915747785,-0.1916224121426942,-0.23986478662707325,-0.0678067692227672,-0.6817969695804849,-0.9933144849183739,-0.3026166739358331
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T01:00,0.5088447361330444,0.12703358635623543,-0.1916224121426942,-0.6549256107386332,-0.1825298222891231,-0.6199538875837499,-0.9661643573404162,-0.39713633569730666
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T02:00,0.41863441534054946,0.20508017079672308,-0.1916224121426942,-1.0699864348501933,-0.7144276137785904,-0.47565336292470173,-0.9661643573404162,-0.4680260820184052
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T03:00,0.37352925494430245,0.20508017079672308,-0.1916224121426942,-1.1161043041959222,-1.194178562965169,-0.23858821527055102,-0.9661643573404162,-0.6806953209817543
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T04:00,0.08034571236869548,0.7514062618801367,-0.1916224121426942,-0.9316328268130067,-1.2776135106497915,-0.17674513327381605,-1.2376656331199942,-0.7043252364221025
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T05:00,0.08034571236869548,0.673359677439649,-0.1916224121426942,-0.9931233192739787,-1.4653421429401918,-0.25920257593612933,-1.129065122808163,-0.7043252364221025
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T06:00,0.12545087276494252,0.5172665085586737,-0.1916224121426942,-1.0699864348501933,-1.5696358275459696,-0.34166001859844264,-0.9933144849183739,-0.6334354901010041
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T07:00,0.2156611935574374,0.7514062618801367,-0.1916224121426942,-1.254457912233109,-1.6113533013882808,-0.41381028092796673,-0.8032635918726694,-0.5861756592202538
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T08:00,0.7343705381142803,0.12703358635623543,0.03028579839388062,-1.731009228805641,-1.3089016160315248,-0.5787251662525933,0.4184921491354318,-0.5389158283395306
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T09:00,0.9373437598973924,-0.3412459202866905,0.03028579839388062,-1.20834004288738,-1.04816740451708,-0.5065749039230691,1.0157949558505035,-0.4443961665780569
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T10:00,1.0275540806898864,-0.4973390891676658,0.03028579839388062,-0.9931233192739787,-0.6309926660939683,-0.6096467072509608,1.2872962316300816,-0.37350642025693154
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T11:00,1.0050015004917634,-0.4973390891676658,-0.1916224121426942,-0.8701423343520348,-0.37025845457952344,-0.7436400515772199,1.2329959764741658,-0.3026166739358331
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T12:00,1.0050015004917634,-0.41929250472717816,0.03028579839388062,-0.5011993795862035,-0.10952424306507859,-0.877633395903479,1.070095211006419,-0.27898675849545795
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T13:00,0.8696860193030215,-0.10710616696522753,0.6960104300036052,-0.6088077413929045,0.3076504953580332,-0.9085549369018464,1.1515455937402925,-0.3262465893762082
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T14:00,0.9824489202936395,-0.2631993358462028,-0.1916224121426942,-0.8547697112367919,0.0051988100012772985,-0.8570190352379007,0.662843297337052,-0.39713633569730666
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T15:00,1.0501066608880105,-0.3412459202866905,-0.1916224121426942,-0.5319446258166897,-0.036518663841033736,-0.8054831335739548,1.2329959764741658,-0.5152859128991554
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T16:00,0.9598963400955164,-0.2631993358462028,-0.1916224121426942,-0.47045413335571773,0.0051988100012772985,-0.8364046745723224,0.7171435524929676,-0.609805574660629
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T17:00,0.9373437598973924,-0.3412459202866905,-0.1916224121426942,-0.5011993795862035,-0.036518663841033736,-0.8982477565690573,0.6356931697590942,-0.6334354901010041
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T18:00,0.8922385995011454,-0.3412459202866905,-0.1916224121426942,-0.6241803645081474,-0.1825298222891231,-0.8673262155706898,1.2329959764741658,-0.609805574660629
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T19:00,0.8245808589067745,-0.1851527514057152,-0.1916224121426942,-0.7471613494300909,-0.484981507645879,-0.8467118549051115,1.2601461040521238,-0.5861756592202538
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T20:00,0.7343705381142803,-0.02905958252473987,-0.1916224121426942,-1.2698305353483519,-0.7457157191603239,-1.2486918878838886,1.2329959764741658,-0.5389158283395306
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T21:00,0.5313973163311675,0.28312675523721076,-0.1916224121426942,-1.2698305353483519,-1.350619089873836,-1.207463166552732,0.20129112851176936,-0.4443961665780569
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T22:00,0.41863441534054946,0.5172665085586737,-0.1916224121426942,-1.2698305353483519,-1.4653421429401918,-1.3002277895478345,0.14699087335585376,-0.34987650481655647
2020-06-13,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-13T23:00,0.37352925494430245,0.673359677439649,-0.1916224121426942,-1.239085289117866,-1.350619089873836,-1.2280775272183104,0.662843297337052,-0.27898675849545795
2020-06-04,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-04T00:00,0.3284240945480554,1.2196857685230627,0.25219400893045546,-2.130697429801958,-2.1745391982594815,1.3693319166445581,1.3687466143639548,-0.23172692761470773
2020-06-04,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-04T01:00,0.23821377375556052,1.375778937404038,0.25219400893045546,-1.9769711986495282,-2.2892622513258374,0.9776590639985699,1.3687466143639548,-0.34987650481655647
2020-06-04,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-04T02:00,0.19310861335931348,1.4538255218445255,0.47410221946703024,-1.9769711986495282,-2.320550356707571,2.018684277610275,1.3687466143639548,-0.4680260820184052
2020-06-04,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-04T03:00,0.08034571236869548,1.6879652751659886,0.47410221946703024,-1.761754475036127,-2.1328217244171706,1.7403904086249677,1.3687466143639548,-0.5625457437799056
2020-06-04,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-04T04:00,0.05779313217057235,1.7660118596064762,0.6960104300036052,-1.5772829976532112,-2.0285280398113925,1.9259196546151727,1.3687466143639548,-0.609805574660629
2020-06-04,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-04T05:00,0.17055603316119036,1.5318721062850131,0.9179186405401799,-1.9001080830733135,-1.4966302483219251,-0.949783658233003,1.3687466143639548,-0.5861756592202538
2020-06-04,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-04T06:00,0.12545087276494252,1.5318721062850131,0.6960104300036052,-1.6234008669989402,-1.7260763544546367,-0.30043129726728596,1.3687466143639548,-0.5389158283395306
2020-06-04,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-04T07:00,0.17055603316119036,1.375778937404038,0.47410221946703024,-0.7625339725453342,-0.9751618252930354,-0.36227437926402095,1.3687466143639548,-0.39713633569730666
2020-06-04,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-04T08:00,0.14800345296306644,1.4538255218445255,0.25219400893045546,-1.5926556207684541,0.03648691538301076,0.16339181770822625,1.2329959764741658,-0.34987650481655647
2020-06-04,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-04T09:00,0.14800345296306644,1.375778937404038,16.007676957027268,-1.1161043041959222,-1.2776135106497915,-0.1355164119426594,1.3687466143639548,-0.20809701217435947
2020-06-04,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-04T10:00,0.2607663539536844,1.609918690725501,5.577991061808251,-0.9777506961587354,-0.7874331930026353,0.11185591604428044,1.3687466143639548,-0.06631751953213563
2020-06-04,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-04T11:00,0.28331893415180837,1.5318721062850131,4.468450009125377,-0.9623780730434925,-0.7874331930026353,-0.15613077260823774,1.3687466143639548,-0.08994743497251076
2020-06-04,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-04T12:00,0.4637395757367965,1.141639184082575,3.580817166979078,-0.0861385554746436,0.0051988100012772985,-0.22828103493776186,1.341596486785997,-0.18446709673398434
2020-06-04,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,1,2020-06-04T13:00,0.5313973163311675,0.8294528463206243,1.8055514826864794,0.20594128371497283,0.41194417996381116,-0.15613077260823774,1.3687466143639548,-0.18446709673398434
